Restaurant_id,Name,Cuisine_type,City,Rating,Open_date
REST07191,Sandwich Stop,Italian,Bangalore,2.8,6/28/2022
REST28715,Biryani House,Italian,Kolkata,4.6,11/18/2018
REST03724,Cafe Delight,Mediterranean,Chennai,2.1,8/6/2023
REST25582,Grill House,Mediterranean,Chennai,4.4,7/10/2016
REST25867,Grill House,Chinese,Hyderabad,3.4,9/4/2020
REST22517,Seafood Shack,Mexican,Chennai,3.6,9/5/2024
REST05469,Cafe Delight,Indian,Kolkata,1.6,9/7/2017
REST10825,Noodle Point,Chinese,Ahmedabad,1.3,5/7/2018
REST45763,Pizza Palace,Chinese,Chennai,1,11/19/2021
REST38463,Seafood Shack,Continental,Ahmedabad,1.1,12/9/2017
REST38776,Pizza Palace,Mexican,Kolkata,1.3,6/21/2022
REST06645,Spice Hub,Continental,Bangalore,2.3,12/8/2021
REST35417,Food Fiesta,Chinese,Pune,2.7,4/22/2018
REST47118,Biryani House,Chinese,Ahmedabad,2,9/23/2024
REST45239,Burger Barn,Mediterranean,Chennai,1.9,3/13/2023
REST44619,Grill House,Mediterranean,Hyderabad,1.3,10/27/2020
REST29558,Spice Hub,Japanese,Delhi,4.5,1/25/2018
REST42410,Sushi Station,Mediterranean,Bangalore,4.6,8/6/2017
REST17014,Cafe Delight,Japanese,Chennai,4.1,10/6/2024
REST21976,Sandwich Stop,Italian,Kolkata,3.8,1/7/2023
REST01881,Salad Shack,Chinese,Kolkata,4.4,7/15/2022
REST35691,Sweet Treats,Chinese,Pune,1.1,1/6/2016
REST04988,Seafood Shack,Continental,Kolkata,1.2,2/10/2023
REST39919,Pizza Palace,Italian,Hyderabad,1.4,10/21/2020
REST34421,Food Fiesta,Japanese,Bangalore,4.6,12/11/2016
REST37742,Burger Barn,Continental,Kolkata,2.8,8/23/2024
REST11199,Tasty Corner,Chinese,Ahmedabad,2.2,12/13/2022
REST32623,Pizza Palace,Mediterranean,Ahmedabad,3.1,3/14/2020
REST45780,Grill House,Continental,Hyderabad,1.4,10/21/2020
REST11939,Spice Hub,Japanese,Mumbai,2.2,9/20/2020
REST44718,Sushi Station,Mediterranean,Bangalore,3.8,6/6/2022
REST18300,Pasta Point,Mediterranean,Chennai,3.4,10/16/2024
REST23138,Noodle Point,Italian,Ahmedabad,3,8/2/2023
REST03060,Grill House,Continental,Mumbai,3.6,1/1/2024
REST14614,Grill House,Indian,Hyderabad,2.5,5/1/2021
REST07278,Noodle Point,Italian,Mumbai,4.5,3/7/2017
REST38940,Salad Shack,Japanese,Chennai,4.8,3/3/2017
REST24349,Seafood Shack,Continental,Chennai,4.8,8/5/2019
REST32239,Tasty Corner,Mediterranean,Mumbai,4.9,3/4/2020
REST28853,Noodle Point,Chinese,Hyderabad,3.5,8/8/2016
REST22533,Spice Hub,Indian,Pune,2.7,9/16/2021
REST35708,Tasty Corner,Chinese,Ahmedabad,4.7,10/3/2020
REST01848,Burger Barn,Mexican,Kolkata,1.3,6/17/2016
REST34610,Pizza Palace,Indian,Kolkata,3,11/15/2022
REST35972,Burger Barn,Continental,Mumbai,4.7,3/13/2024
REST49306,Salad Shack,Chinese,Pune,2.3,4/25/2017
REST05890,Tasty Corner,Mexican,Bangalore,2.8,10/11/2018
REST08949,Sushi Station,Mediterranean,Ahmedabad,3,1/23/2023
REST47187,Salad Shack,Japanese,Delhi,3.7,12/16/2024
REST06629,Biryani House,Continental,Mumbai,2.4,2/19/2016
REST14259,Cafe Delight,Mediterranean,Delhi,4.1,5/1/2020
REST22131,Biryani House,Japanese,Mumbai,3.2,10/21/2019
REST18763,Sweet Treats,Italian,Delhi,1.8,11/24/2020
REST13607,Salad Shack,Italian,Mumbai,5,11/21/2017
REST03380,Noodle Point,Mediterranean,Chennai,1.1,1/19/2019
REST41740,Tasty Corner,Japanese,Delhi,3.8,12/5/2024
REST42026,Biryani House,Japanese,Delhi,4.2,3/4/2018
REST25899,Cafe Delight,Chinese,Chennai,4,2/1/2023
REST29111,Cafe Delight,Indian,Mumbai,5,9/28/2024
REST11146,Salad Shack,Indian,Hyderabad,3.3,10/27/2016
REST37608,Food Fiesta,Italian,Kolkata,1.3,6/19/2020
REST25864,Grill House,Chinese,Hyderabad,4.1,12/4/2022
REST35288,Pasta Point,Indian,Chennai,4.8,11/16/2021
REST44190,Sweet Treats,Mexican,Ahmedabad,2.3,11/10/2020
REST27404,Tasty Corner,Chinese,Ahmedabad,4.6,8/8/2018
REST02026,Biryani House,Indian,Hyderabad,1.3,2/19/2023
REST05186,Grill House,Chinese,Delhi,2.3,3/15/2022
REST36607,Biryani House,Japanese,Pune,1.7,9/14/2021
REST21546,Food Fiesta,Japanese,Ahmedabad,2.9,10/14/2021
REST47318,Pizza Palace,Continental,Ahmedabad,1.6,6/27/2020
REST04558,Sandwich Stop,Continental,Mumbai,3.2,12/2/2020
REST19003,Pizza Palace,Italian,Chennai,2.3,10/25/2018
REST02202,Grill House,Mediterranean,Bangalore,2.4,9/22/2016
REST28682,Sushi Station,Mediterranean,Chennai,4.6,5/3/2020
REST46975,Sushi Station,Indian,Kolkata,3.4,11/27/2018
REST25180,Food Fiesta,Continental,Delhi,3.9,7/10/2023
REST31581,Grill House,Chinese,Hyderabad,4,11/5/2020
REST18479,Noodle Point,Indian,Mumbai,4.9,3/2/2020
REST41936,Noodle Point,Chinese,Kolkata,4.7,4/28/2017
REST21549,Sushi Station,Indian,Hyderabad,1.5,6/10/2024
REST26517,Pizza Palace,Italian,Kolkata,5,8/18/2021
REST38089,Seafood Shack,Continental,Delhi,4.3,6/9/2024
REST38374,Pasta Point,Mexican,Mumbai,4.8,8/13/2016
REST49037,Sweet Treats,Mexican,Bangalore,2.5,6/11/2021
REST35528,Spice Hub,Continental,Hyderabad,1.4,1/26/2022
REST46717,Sushi Station,Indian,Ahmedabad,2,2/22/2023
REST45207,Pizza Palace,Japanese,Delhi,2.8,12/3/2017
REST38014,Pizza Palace,Mediterranean,Bangalore,3.3,3/28/2024
REST15090,Sushi Station,Continental,Delhi,4.1,8/27/2016
REST48123,Burger Barn,Chinese,Mumbai,4.1,8/8/2017
REST08389,Salad Shack,Japanese,Chennai,4.9,10/10/2021
REST09589,Sweet Treats,Chinese,Pune,2.9,1/3/2023
REST23857,Noodle Point,Indian,Mumbai,1.6,2/11/2019
REST27696,Noodle Point,Indian,Hyderabad,1.1,5/6/2016
REST25490,Seafood Shack,Continental,Hyderabad,4.8,6/9/2024
REST39661,Biryani House,Italian,Mumbai,4.9,12/14/2022
REST27959,Seafood Shack,Mexican,Delhi,1,2/12/2024
REST36707,Spice Hub,Continental,Pune,2.7,9/20/2024
REST47878,Spice Hub,Mexican,Ahmedabad,2.2,11/4/2016
REST09270,Pizza Palace,Japanese,Pune,1.9,8/26/2020
REST39175,Biryani House,Mexican,Ahmedabad,2.4,7/22/2024
REST44031,Sandwich Stop,Japanese,Chennai,1.4,4/21/2018
REST49285,Sushi Station,Japanese,Bangalore,3.4,12/3/2016
REST14119,Food Fiesta,Mexican,Delhi,4.5,11/20/2021
REST10751,Grill House,Indian,Delhi,2,1/26/2023
REST18372,Salad Shack,Mexican,Bangalore,3.8,7/20/2019
REST45367,Grill House,Italian,Chennai,2.4,9/1/2021
REST15382,Sushi Station,Mediterranean,Kolkata,1,9/4/2017
REST29571,Cafe Delight,Indian,Delhi,4.1,10/23/2020
REST30807,Noodle Point,Chinese,Chennai,4.3,2/9/2018
REST27763,Sweet Treats,Mediterranean,Mumbai,1.9,11/1/2018
REST15388,Seafood Shack,Chinese,Bangalore,3.5,11/1/2019
REST35421,Pasta Point,Italian,Hyderabad,1.2,3/21/2020
REST29103,Cafe Delight,Chinese,Hyderabad,1.6,1/3/2024
REST38527,Pasta Point,Mexican,Hyderabad,5,8/15/2023
REST40323,Pasta Point,Indian,Ahmedabad,2.6,6/12/2016
REST30643,Tasty Corner,Chinese,Bangalore,1.8,11/14/2021
REST00678,Sushi Station,Mexican,Bangalore,2.4,4/21/2016
REST08282,Tasty Corner,Continental,Pune,3,4/7/2021
REST48179,Sushi Station,Japanese,Ahmedabad,1.6,11/11/2020
REST06439,Pasta Point,Japanese,Mumbai,2.5,6/4/2020
REST00700,Sandwich Stop,Italian,Mumbai,3.8,7/6/2018
REST20717,Sweet Treats,Japanese,Pune,1.7,8/20/2019
REST22242,Burger Barn,Japanese,Hyderabad,2.2,11/22/2019
REST05298,Cafe Delight,Japanese,Ahmedabad,1,5/12/2024
REST26495,Pizza Palace,Mexican,Bangalore,3.1,3/18/2016
REST45628,Food Fiesta,Japanese,Bangalore,1.3,7/14/2016
REST07371,Noodle Point,Mexican,Bangalore,3.4,3/28/2022
REST09042,Burger Barn,Mediterranean,Ahmedabad,2.2,12/23/2021
REST11768,Sushi Station,Japanese,Ahmedabad,3.4,6/27/2019
REST05638,Biryani House,Mediterranean,Chennai,3.9,12/18/2024
REST03598,Biryani House,Italian,Chennai,2.7,2/18/2020
REST21485,Spice Hub,Japanese,Mumbai,3.5,11/5/2020
REST25176,Burger Barn,Mediterranean,Hyderabad,3.9,8/6/2023
REST20566,Seafood Shack,Mexican,Delhi,3.4,4/28/2016
REST39418,Noodle Point,Italian,Hyderabad,1,1/1/2019
REST17576,Grill House,Italian,Chennai,3.7,5/17/2019
REST24035,Spice Hub,Indian,Pune,1.2,1/6/2017
REST45214,Cafe Delight,Continental,Pune,4.5,11/15/2021
REST28395,Seafood Shack,Continental,Kolkata,4.6,3/9/2019
REST47281,Food Fiesta,Indian,Ahmedabad,2.7,7/10/2020
REST30172,Tasty Corner,Continental,Bangalore,4.3,3/18/2023
REST01678,Sandwich Stop,Indian,Hyderabad,2.6,10/21/2024
REST46533,Burger Barn,Japanese,Delhi,1.5,2/20/2018
REST44654,Burger Barn,Mediterranean,Pune,1.8,1/13/2020
REST11413,Sandwich Stop,Mexican,Bangalore,2.8,12/15/2020
REST41700,Tasty Corner,Continental,Delhi,3.1,12/28/2018
REST10458,Noodle Point,Japanese,Bangalore,3.6,5/25/2019
REST07090,Salad Shack,Italian,Kolkata,2.4,1/24/2019
REST20424,Sushi Station,Mediterranean,Pune,2.9,11/4/2021
REST18531,Biryani House,Mediterranean,Kolkata,4.6,5/16/2018
REST11721,Sandwich Stop,Italian,Delhi,3.6,7/9/2024
REST22892,Noodle Point,Mediterranean,Mumbai,4.2,2/3/2018
REST14971,Seafood Shack,Indian,Hyderabad,4,6/18/2017
REST20081,Sweet Treats,Mexican,Chennai,3.6,3/18/2023
REST41570,Sweet Treats,Mediterranean,Kolkata,2.7,7/10/2019
REST13058,Cafe Delight,Mexican,Kolkata,1.6,3/23/2022
REST34582,Tasty Corner,Indian,Ahmedabad,3,6/13/2017
REST29084,Pasta Point,Japanese,Bangalore,5,5/18/2020
REST49242,Noodle Point,Japanese,Pune,3.3,11/2/2016
REST00368,Pasta Point,Mediterranean,Bangalore,3.7,6/14/2021
REST33258,Salad Shack,Indian,Bangalore,2.8,5/24/2016
REST22731,Noodle Point,Continental,Pune,3,12/4/2021
REST47436,Sushi Station,Italian,Hyderabad,3.1,2/23/2023
REST12882,Salad Shack,Italian,Chennai,3.8,10/11/2018
REST24071,Sushi Station,Mediterranean,Mumbai,4.3,9/21/2023
REST16132,Seafood Shack,Indian,Mumbai,4.1,3/12/2024
REST22371,Seafood Shack,Italian,Chennai,4.1,9/5/2016
REST23932,Sweet Treats,Indian,Hyderabad,4.1,6/4/2019
REST25478,Cafe Delight,Chinese,Kolkata,5,6/18/2024
REST40330,Sandwich Stop,Indian,Hyderabad,2.5,7/22/2020
REST30227,Pasta Point,Japanese,Chennai,4.2,12/13/2022
REST01550,Food Fiesta,Italian,Kolkata,1.3,9/11/2022
REST28162,Food Fiesta,Continental,Pune,1,8/15/2023
REST34419,Food Fiesta,Mexican,Delhi,2,4/19/2021
REST12480,Food Fiesta,Chinese,Pune,2.1,5/14/2021
REST37346,Pasta Point,Japanese,Ahmedabad,2.3,7/20/2023
REST03957,Biryani House,Mexican,Ahmedabad,4.1,4/20/2019
REST40596,Pizza Palace,Italian,Delhi,1.6,8/16/2019
REST05184,Cafe Delight,Mexican,Delhi,3.7,6/7/2018
REST12281,Pizza Palace,Mediterranean,Delhi,3.2,6/14/2023
REST15007,Grill House,Italian,Ahmedabad,3.6,2/26/2022
REST16534,Sweet Treats,Continental,Chennai,4.2,3/27/2016
REST06837,Sushi Station,Italian,Kolkata,4,5/25/2023
REST20137,Food Fiesta,Italian,Kolkata,3.4,12/7/2022
REST41478,Sandwich Stop,Japanese,Chennai,4.6,3/26/2024
REST19218,Tasty Corner,Mexican,Mumbai,4.3,12/10/2019
REST24311,Seafood Shack,Chinese,Ahmedabad,2.3,3/3/2022
REST33592,Seafood Shack,Chinese,Kolkata,3.6,4/2/2017
REST40194,Food Fiesta,Indian,Pune,1.5,6/8/2022
REST48453,Cafe Delight,Indian,Pune,1.2,12/8/2020
REST31778,Spice Hub,Mediterranean,Mumbai,4,8/4/2017
REST45094,Sushi Station,Chinese,Hyderabad,2,7/10/2020
REST28824,Spice Hub,Mexican,Ahmedabad,3.7,7/10/2021
REST04917,Salad Shack,Indian,Pune,1.9,3/17/2023
REST06426,Seafood Shack,Indian,Hyderabad,4.6,2/15/2023
REST36642,Spice Hub,Continental,Hyderabad,2.2,1/15/2019
REST35054,Pizza Palace,Continental,Delhi,2.8,5/11/2018
REST46751,Food Fiesta,Japanese,Ahmedabad,5,11/14/2019
REST15365,Sandwich Stop,Continental,Pune,2.9,11/26/2018
REST04116,Spice Hub,Continental,Kolkata,2.8,6/19/2018
REST13415,Sandwich Stop,Italian,Hyderabad,2.2,12/25/2019
REST18852,Pizza Palace,Japanese,Chennai,3.9,3/18/2016
REST03709,Biryani House,Japanese,Mumbai,2.6,11/1/2021
REST10436,Grill House,Italian,Chennai,3.1,7/26/2017
REST24917,Salad Shack,Mediterranean,Kolkata,3.4,8/7/2023
REST12069,Grill House,Chinese,Delhi,2.9,12/5/2017
REST33414,Grill House,Italian,Hyderabad,2.1,4/27/2023
REST16286,Cafe Delight,Indian,Chennai,2.6,2/9/2023
REST44527,Sweet Treats,Italian,Chennai,1.4,9/10/2021
REST26111,Spice Hub,Mexican,Ahmedabad,4.5,9/5/2023
REST36643,Seafood Shack,Continental,Mumbai,4.3,7/9/2021
REST05275,Tasty Corner,Chinese,Hyderabad,2.1,4/7/2024
REST20659,Sweet Treats,Chinese,Bangalore,1.9,8/21/2020
REST03325,Biryani House,Chinese,Hyderabad,1.4,3/22/2022
REST36506,Pasta Point,Continental,Mumbai,1.2,11/12/2018
REST43619,Burger Barn,Japanese,Hyderabad,1.8,6/24/2021
REST04951,Tasty Corner,Japanese,Delhi,3.7,1/8/2017
REST41442,Biryani House,Continental,Ahmedabad,2.5,12/2/2019
REST16028,Sushi Station,Continental,Bangalore,2.5,7/27/2020
REST01086,Sandwich Stop,Mediterranean,Chennai,3.4,3/21/2023
REST06214,Salad Shack,Italian,Pune,1.9,5/4/2016
REST34437,Burger Barn,Japanese,Mumbai,4.7,11/19/2024
REST42761,Salad Shack,Indian,Mumbai,3.7,12/16/2021
REST27700,Cafe Delight,Mediterranean,Kolkata,4.4,3/9/2016
REST21818,Spice Hub,Indian,Chennai,4.5,1/11/2022
REST15155,Grill House,Indian,Hyderabad,2.1,4/22/2020
REST43217,Cafe Delight,Indian,Pune,2.5,5/9/2017
REST12656,Food Fiesta,Mediterranean,Pune,1.6,7/13/2022
REST47613,Pizza Palace,Chinese,Hyderabad,1.9,10/25/2018
REST21476,Food Fiesta,Mediterranean,Delhi,2,2/9/2019
REST42585,Sushi Station,Japanese,Kolkata,2.6,11/3/2016
REST17189,Food Fiesta,Continental,Bangalore,2.6,6/17/2021
REST02265,Sandwich Stop,Mediterranean,Bangalore,3.5,2/1/2020
REST08522,Grill House,Continental,Bangalore,2,3/25/2016
REST16781,Sushi Station,Mediterranean,Chennai,3,10/20/2021
REST43922,Salad Shack,Italian,Mumbai,3.8,12/10/2021
REST33465,Pizza Palace,Mediterranean,Kolkata,5,8/18/2016
REST24126,Spice Hub,Continental,Bangalore,3.6,5/5/2018
REST30222,Cafe Delight,Japanese,Chennai,4.3,9/3/2020
REST20993,Cafe Delight,Indian,Kolkata,4,12/4/2017
REST13835,Sweet Treats,Indian,Kolkata,4.9,8/10/2024
REST48774,Salad Shack,Italian,Kolkata,1.1,12/6/2021
REST23766,Seafood Shack,Continental,Kolkata,1.2,7/12/2021
REST37082,Pizza Palace,Italian,Hyderabad,1.9,9/12/2023
REST33732,Food Fiesta,Continental,Pune,4,9/12/2024
REST28415,Pasta Point,Indian,Ahmedabad,3.1,1/23/2023
REST48414,Tasty Corner,Mexican,Ahmedabad,2.1,9/7/2016
REST07838,Pizza Palace,Mediterranean,Hyderabad,2.5,10/15/2021
REST45091,Biryani House,Chinese,Bangalore,3.1,12/20/2021
REST49990,Burger Barn,Japanese,Chennai,2.2,8/13/2021
REST14018,Sweet Treats,Mediterranean,Ahmedabad,2.8,1/27/2020
REST20132,Food Fiesta,Continental,Mumbai,3.4,7/18/2020
REST12067,Salad Shack,Italian,Bangalore,3.2,2/6/2020
REST03745,Grill House,Japanese,Hyderabad,4.2,5/20/2018
REST20011,Grill House,Mediterranean,Chennai,2.8,8/28/2023
REST13676,Cafe Delight,Italian,Chennai,4.5,7/6/2021
REST28156,Salad Shack,Mediterranean,Kolkata,1,3/3/2019
REST23641,Tasty Corner,Continental,Delhi,3.2,11/3/2022
REST31227,Sweet Treats,Italian,Hyderabad,1.8,12/2/2017
REST14939,Noodle Point,Chinese,Pune,2.9,7/25/2019
REST47766,Burger Barn,Indian,Chennai,1.2,8/8/2017
REST36147,Noodle Point,Italian,Kolkata,3.9,8/11/2022
REST39882,Tasty Corner,Mexican,Kolkata,1,1/14/2017
REST40168,Spice Hub,Continental,Pune,1.6,4/6/2020
REST36674,Spice Hub,Chinese,Ahmedabad,4.3,1/9/2016
REST00257,Pizza Palace,Indian,Hyderabad,2.2,5/24/2018
REST38477,Sweet Treats,Mexican,Mumbai,5,11/10/2023
REST03614,Biryani House,Continental,Hyderabad,1.6,1/20/2017
REST10216,Seafood Shack,Japanese,Delhi,3.1,6/13/2024
REST38374,Pasta Point,Mexican,Delhi,1.8,5/18/2023
REST08230,Grill House,Mediterranean,Ahmedabad,1.8,7/25/2016
REST15977,Spice Hub,Japanese,Chennai,3.2,4/27/2017
REST03147,Sushi Station,Italian,Bangalore,2.2,4/28/2021
REST31369,Biryani House,Italian,Chennai,4.4,10/17/2020
REST00934,Cafe Delight,Japanese,Mumbai,1.9,4/5/2024
REST24632,Grill House,Mediterranean,Chennai,4.3,12/8/2017
REST23789,Sweet Treats,Chinese,Hyderabad,3.3,12/28/2023
REST20278,Sweet Treats,Chinese,Mumbai,3.5,8/4/2018
REST03069,Grill House,Italian,Chennai,1.4,3/8/2019
REST05002,Grill House,Indian,Ahmedabad,1.2,11/5/2023
REST44689,Burger Barn,Italian,Chennai,4.8,1/17/2019
REST36367,Cafe Delight,Continental,Ahmedabad,4.6,10/7/2020
REST28266,Food Fiesta,Mexican,Kolkata,1.1,9/15/2022
REST02727,Tasty Corner,Continental,Bangalore,1.4,5/6/2022
REST32519,Spice Hub,Indian,Hyderabad,2.3,12/21/2019
REST44203,Pasta Point,Chinese,Pune,1.8,8/22/2017
REST48019,Burger Barn,Japanese,Mumbai,1.8,1/12/2022
REST40844,Salad Shack,Mediterranean,Hyderabad,1.1,11/28/2024
REST25801,Tasty Corner,Continental,Mumbai,3.4,6/18/2017
REST41461,Biryani House,Indian,Ahmedabad,3.5,8/25/2019
REST11316,Grill House,Japanese,Delhi,2.7,3/26/2021
REST19594,Sushi Station,Mediterranean,Mumbai,2.8,6/10/2023
REST49516,Sushi Station,Italian,Delhi,3.3,9/13/2021
REST34599,Sandwich Stop,Mediterranean,Chennai,4.9,5/4/2019
REST04020,Noodle Point,Chinese,Kolkata,5,2/8/2017
REST18176,Tasty Corner,Japanese,Kolkata,1.2,5/16/2017
REST19269,Sweet Treats,Continental,Bangalore,3.8,4/8/2020
REST22429,Sweet Treats,Mexican,Chennai,2.4,12/22/2019
REST47015,Seafood Shack,Chinese,Pune,1.9,3/12/2021
REST00327,Burger Barn,Mediterranean,Ahmedabad,2.8,9/13/2017
REST42023,Salad Shack,Mexican,Hyderabad,1.3,1/21/2021
REST08163,Tasty Corner,Continental,Mumbai,2,2/19/2017
REST42460,Sushi Station,Mediterranean,Ahmedabad,3.6,7/5/2016
REST17064,Pizza Palace,Japanese,Chennai,3.2,9/14/2022
REST21919,Noodle Point,Italian,Pune,2.9,2/4/2016
REST00678,Salad Shack,Continental,Mumbai,3.5,6/23/2023
REST12357,Salad Shack,Mediterranean,Kolkata,2.2,8/27/2022
REST05181,Sandwich Stop,Mediterranean,Mumbai,4.2,7/5/2017
REST33422,Sandwich Stop,Japanese,Chennai,4.5,10/25/2017
REST21577,Seafood Shack,Mexican,Chennai,4,8/5/2023
REST28159,Seafood Shack,Mediterranean,Mumbai,1.7,1/4/2019
REST24791,Cafe Delight,Indian,Hyderabad,3.2,3/7/2021
REST26495,Tasty Corner,Indian,Hyderabad,2.4,12/14/2020
REST33080,Tasty Corner,Chinese,Pune,4.6,3/2/2024
REST48055,Spice Hub,Mexican,Hyderabad,1.2,9/13/2020
REST32370,Pizza Palace,Chinese,Kolkata,2.9,12/15/2023
REST33607,Food Fiesta,Continental,Delhi,4.5,10/11/2016
REST11829,Sandwich Stop,Chinese,Hyderabad,2.1,6/26/2021
REST04779,Seafood Shack,Chinese,Bangalore,2.7,12/9/2016
REST06853,Biryani House,Japanese,Ahmedabad,2.5,7/21/2021
REST45109,Pasta Point,Continental,Bangalore,3.4,8/15/2017
REST04533,Pasta Point,Continental,Delhi,2.1,2/19/2022
REST11469,Cafe Delight,Mediterranean,Delhi,3.2,9/5/2024
REST19216,Pizza Palace,Continental,Mumbai,3.9,1/26/2019
REST14719,Seafood Shack,Italian,Bangalore,2.5,6/2/2024
REST16405,Sandwich Stop,Italian,Kolkata,1.5,2/24/2016
REST49587,Cafe Delight,Indian,Hyderabad,1.8,2/18/2022
REST39112,Tasty Corner,Japanese,Chennai,3.6,5/4/2016
REST34686,Salad Shack,Italian,Mumbai,3.3,11/3/2021
REST23517,Seafood Shack,Mexican,Mumbai,3.9,1/27/2017
REST37962,Sweet Treats,Chinese,Mumbai,4.8,4/1/2017
REST21304,Cafe Delight,Italian,Hyderabad,3.1,3/25/2021
REST47928,Tasty Corner,Mediterranean,Kolkata,1.1,1/17/2020
REST35019,Sushi Station,Chinese,Ahmedabad,3.9,3/3/2018
REST33031,Pizza Palace,Indian,Mumbai,4.5,9/8/2020
REST40128,Noodle Point,Mexican,Pune,1.4,10/8/2018
REST24507,Seafood Shack,Indian,Ahmedabad,4.3,11/6/2017
REST44524,Sandwich Stop,Indian,Hyderabad,4.8,1/18/2016
REST07966,Grill House,Continental,Bangalore,2.1,6/15/2023
REST32832,Pasta Point,Japanese,Hyderabad,1.9,9/13/2022
REST17788,Spice Hub,Japanese,Bangalore,2.8,11/13/2016
REST44546,Burger Barn,Continental,Ahmedabad,1.4,10/25/2024
REST03304,Sandwich Stop,Continental,Delhi,3.1,3/1/2020
REST16620,Burger Barn,Mediterranean,Mumbai,2.2,10/24/2017
REST49981,Salad Shack,Mediterranean,Bangalore,2.3,11/20/2024
REST26586,Biryani House,Continental,Mumbai,4.4,8/1/2023
REST41421,Pizza Palace,Italian,Chennai,3.1,11/25/2021
REST24087,Spice Hub,Mexican,Delhi,3.7,1/5/2020
REST29216,Salad Shack,Chinese,Hyderabad,2.9,1/3/2020
REST14417,Cafe Delight,Indian,Delhi,4.5,3/1/2022
REST39146,Noodle Point,Indian,Chennai,4.4,7/27/2016
REST25637,Sushi Station,Italian,Chennai,1.2,6/9/2023
REST22760,Food Fiesta,Italian,Kolkata,1.2,11/15/2016
REST34313,Sweet Treats,Mexican,Delhi,4.2,10/8/2021
REST34438,Pasta Point,Mexican,Delhi,4.6,4/12/2017
REST43214,Sweet Treats,Chinese,Bangalore,2.3,12/10/2017
REST34310,Tasty Corner,Japanese,Hyderabad,1.3,11/21/2019
REST44477,Biryani House,Indian,Ahmedabad,1.5,4/15/2022
REST43093,Burger Barn,Mexican,Delhi,1.7,11/24/2016
REST35918,Spice Hub,Mediterranean,Pune,2.2,11/19/2021
REST14015,Biryani House,Continental,Ahmedabad,2.9,3/21/2024
REST46887,Biryani House,Italian,Bangalore,2.4,1/4/2020
REST04309,Sandwich Stop,Mexican,Bangalore,4.7,7/8/2019
REST05671,Cafe Delight,Italian,Kolkata,2.6,8/2/2020
REST15565,Sushi Station,Mediterranean,Delhi,1.3,10/10/2020
REST13816,Salad Shack,Italian,Kolkata,1.3,2/5/2023
REST25209,Cafe Delight,Continental,Pune,4.3,3/9/2018
REST24348,Pasta Point,Indian,Mumbai,4.8,7/13/2021
REST14343,Sweet Treats,Chinese,Bangalore,4.9,5/11/2024
REST35471,Spice Hub,Mexican,Hyderabad,2.5,11/22/2019
REST46767,Tasty Corner,Mexican,Ahmedabad,2,6/2/2017
REST07174,Burger Barn,Continental,Hyderabad,1.9,7/24/2020
REST37097,Burger Barn,Mexican,Pune,2.4,8/8/2016
REST41791,Biryani House,Continental,Mumbai,1.1,2/15/2018
REST48030,Sushi Station,Continental,Bangalore,2.5,2/1/2023
REST06617,Food Fiesta,Mexican,Delhi,3.9,5/18/2016
REST06850,Cafe Delight,Italian,Bangalore,1.8,11/25/2022
REST21313,Sandwich Stop,Mexican,Ahmedabad,3.5,7/20/2023
REST41574,Salad Shack,Mediterranean,Chennai,2.6,10/27/2016
REST12610,Cafe Delight,Mediterranean,Kolkata,4.8,2/3/2018
REST26673,Grill House,Indian,Bangalore,4,1/22/2021
REST20029,Noodle Point,Indian,Chennai,4.2,4/6/2019
REST25506,Sweet Treats,Mediterranean,Delhi,1.7,5/3/2019
REST13292,Sweet Treats,Chinese,Pune,3.4,10/27/2017
REST48249,Pizza Palace,Mediterranean,Kolkata,1,3/19/2023
REST27007,Sandwich Stop,Indian,Hyderabad,1.5,5/1/2020
REST36270,Burger Barn,Mexican,Hyderabad,4.4,5/10/2020
REST37940,Pizza Palace,Indian,Pune,1.7,11/10/2021
REST27746,Seafood Shack,Chinese,Ahmedabad,1.5,1/12/2019
REST47907,Salad Shack,Mexican,Ahmedabad,2.1,8/19/2020
REST11205,Sweet Treats,Mexican,Pune,2.7,3/14/2017
REST44404,Biryani House,Japanese,Pune,1.9,5/22/2016
REST02538,Pizza Palace,Japanese,Mumbai,3.9,1/15/2018
REST43198,Sushi Station,Italian,Delhi,1.2,5/17/2017
REST11067,Sweet Treats,Continental,Delhi,3.4,4/3/2022
REST20003,Burger Barn,Continental,Bangalore,3.1,1/21/2016
REST03220,Grill House,Indian,Delhi,2.5,7/10/2024
REST24399,Salad Shack,Japanese,Chennai,2.9,11/16/2021
REST44517,Pasta Point,Indian,Bangalore,1.1,7/12/2019
REST27326,Spice Hub,Japanese,Bangalore,3.3,12/21/2016
REST27868,Salad Shack,Japanese,Delhi,1.4,9/21/2019
REST30576,Noodle Point,Continental,Ahmedabad,3.1,4/25/2020
REST37799,Sushi Station,Mediterranean,Chennai,3.6,8/17/2017
REST07685,Pasta Point,Mediterranean,Chennai,2.4,7/17/2021
REST17728,Tasty Corner,Japanese,Delhi,3.4,7/5/2023
