Order_item_id,Order_id,Menu_item,Quantity,Price
OI00706,ORD05723,Sandwich,4,157
OI00707,ORD91554,Biryani,4,248
OI00708,ORD33804,Tacos,4,462
OI00709,ORD00484,Pasta,4,326
OI00710,ORD30215,Cake,1,500
OI00711,ORD42330,Cake,5,187
OI00712,ORD15709,Noodles,5,244
OI00713,ORD27824,Tacos,1,202
OI00714,ORD54469,Tacos,2,281
OI00715,ORD48271,Tacos,2,140
OI00716,ORD72213,Tacos,1,327
OI00717,ORD38588,Wrap,2,382
OI00718,ORD78946,Pizza,1,239
OI00719,ORD42235,Burger,3,461
OI00720,ORD63461,Soup,3,340
OI00721,ORD03634,Steak,2,324
OI00722,ORD19318,Soup,2,54
OI00723,ORD00045,Sandwich,2,352
OI00724,ORD61099,Sushi,5,81
OI00725,ORD08332,Biryani,3,336
OI00726,ORD06127,Burger,4,121
OI00727,ORD73270,Salad,4,430
OI00728,ORD26244,Fries,4,500
OI00729,ORD91015,Noodles,5,235
OI00730,ORD10561,Fries,1,80
OI00731,ORD60380,Salad,5,158
OI00732,ORD72608,Ice Cream,2,159
OI00733,ORD44895,Fries,5,290
OI00734,ORD36182,Soup,3,233
OI00735,ORD26635,Fries,2,213
OI00736,ORD73446,Fries,2,272
OI00737,ORD17215,Pizza,4,229
OI00738,ORD81799,Sushi,5,245
OI00739,ORD38642,Wrap,3,481
OI00740,ORD54672,Biryani,3,451
OI00741,ORD07678,Pizza,3,409
OI00742,ORD72482,Biryani,4,425
OI00743,ORD83995,Ice Cream,2,441
OI00744,ORD01127,Biryani,5,108
OI00745,ORD77814,Sandwich,3,79
OI00746,ORD34802,Burger,4,199
OI00747,ORD17616,Fries,2,382
OI00748,ORD16475,Fries,3,224
OI00749,ORD13962,Ice Cream,1,282
OI00750,ORD90682,Cake,2,367
OI00751,ORD63233,Wrap,5,297
OI00752,ORD20043,Steak,4,281
OI00753,ORD58918,Biryani,1,337
OI00754,ORD60929,Pasta,4,430
OI00755,ORD73073,Sushi,2,446
OI00756,ORD86099,Pizza,3,451
OI00757,ORD11703,Biryani,5,359
OI00758,ORD82094,Fries,2,90
OI00759,ORD85910,Pizza,4,220
OI00760,ORD19456,Fries,5,100
OI00761,ORD18612,Sandwich,3,131
OI00762,ORD16131,Ice Cream,1,472
OI00763,ORD02928,Fries,1,276
OI00764,ORD30748,Cake,5,216
OI00765,ORD55221,Fries,1,190
OI00766,ORD48824,Ice Cream,5,246
OI00767,ORD42363,Steak,3,128
OI00768,ORD56584,Cake,1,355
OI00769,ORD24504,Soup,2,370
OI00770,ORD85170,Pasta,2,384
OI00771,ORD63528,Steak,1,326
OI00772,ORD69421,Steak,3,369
OI00773,ORD03000,Burger,4,470
OI00774,ORD49050,Pasta,4,51
OI00775,ORD29777,Sandwich,2,381
OI00776,ORD76593,Burger,3,185
OI00777,ORD14292,Salad,4,366
OI00778,ORD36688,Pizza,5,109
OI00779,ORD79230,Noodles,4,155
OI00780,ORD23765,Tacos,5,240
OI00781,ORD38018,Salad,5,264
OI00782,ORD08081,Fries,1,110
OI00783,ORD66604,Salad,1,202
OI00784,ORD10340,Tacos,5,133
OI00785,ORD74627,Tacos,4,177
OI00786,ORD51150,Cake,2,277
OI00787,ORD32594,Tacos,2,98
OI00788,ORD82476,Ice Cream,5,199
OI00789,ORD86297,Ice Cream,1,319
OI00790,ORD67056,Pizza,5,290
OI00791,ORD48501,Soup,3,409
OI00792,ORD41775,Pizza,2,213
OI00793,ORD84936,Soup,3,57
OI00794,ORD47755,Burger,3,312
OI00795,ORD01025,Sushi,1,368
OI00796,ORD78384,Burger,4,111
OI00797,ORD63072,Sandwich,4,292
OI00798,ORD35392,Wrap,3,127
OI00799,ORD60853,Pasta,1,427
OI00800,ORD85293,Ice Cream,4,165
OI00801,ORD22991,Cake,4,108
OI00802,ORD76203,Sandwich,5,479
OI00803,ORD48491,Salad,4,199
OI00804,ORD04585,Fries,3,107
OI00805,ORD43892,Soup,4,122
OI00806,ORD25484,Fries,2,417
OI00807,ORD29189,Tacos,2,231
OI00808,ORD74690,Fries,5,277
OI00809,ORD59819,Wrap,3,303
OI00810,ORD46649,Sushi,1,318
OI00811,ORD74237,Steak,2,498
OI00812,ORD42254,Steak,4,336
OI00813,ORD75167,Soup,3,74
OI00814,ORD04459,Salad,5,257
OI00815,ORD83520,Biryani,2,388
OI00816,ORD78863,Sushi,4,119
OI00817,ORD78019,Biryani,5,117
OI00818,ORD25359,Biryani,3,174
OI00819,ORD06919,Ice Cream,2,216
OI00820,ORD12700,Cake,5,219
OI00821,ORD13096,Burger,1,298
OI00822,ORD36670,Soup,1,313
OI00823,ORD48785,Wrap,1,329
OI00824,ORD78187,Steak,3,297
OI00825,ORD70273,Steak,1,355
OI00826,ORD34308,Burger,3,95
OI00827,ORD06595,Salad,3,309
OI00828,ORD85623,Wrap,2,398
OI00829,ORD83110,Sushi,4,410
OI00830,ORD80188,Sushi,5,153
OI00831,ORD84907,Noodles,3,83
OI00832,ORD09022,Cake,4,125
OI00833,ORD23276,Pasta,4,128
OI00834,ORD17375,Wrap,1,447
OI00835,ORD41877,Biryani,5,233
OI00836,ORD79158,Cake,5,279
OI00837,ORD59621,Wrap,4,206
OI00838,ORD51740,Sushi,5,140
OI00839,ORD17852,Wrap,2,244
OI00840,ORD54942,Tacos,2,345
OI00841,ORD24029,Soup,1,308
OI00842,ORD73016,Pizza,5,319
OI00843,ORD63732,Cake,2,62
OI00844,ORD68418,Sushi,3,242
OI00845,ORD11139,Steak,3,496
OI00846,ORD53714,Burger,3,488
OI00847,ORD90809,Cake,3,398
OI00848,ORD25388,Tacos,4,142
OI00849,ORD69032,Salad,5,438
OI00850,ORD41088,Pasta,4,231
OI00851,ORD90585,Sandwich,4,500
OI00852,ORD91253,Cake,4,413
OI00853,ORD38486,Ice Cream,1,63
OI00854,ORD05496,Fries,5,277
OI00855,ORD78223,Pizza,2,488
OI00856,ORD01841,Steak,4,107
OI00857,ORD10861,Tacos,3,410
OI00858,ORD04697,Sandwich,5,255
OI00859,ORD88157,Salad,5,456
OI00860,ORD41659,Ice Cream,5,217
OI00861,ORD16802,Sandwich,4,100
OI00862,ORD13618,Wrap,4,156
OI00863,ORD34613,Ice Cream,1,411
OI00864,ORD32995,Wrap,2,468
OI00865,ORD57469,Noodles,1,363
OI00866,ORD29934,Fries,3,212
OI00867,ORD42049,Pizza,1,227
OI00868,ORD69605,Soup,1,408
OI00869,ORD44724,Tacos,3,256
OI00870,ORD84328,Pizza,2,435
OI00871,ORD52813,Sandwich,4,404
OI00872,ORD71932,Biryani,2,365
OI00873,ORD72064,Salad,4,137
OI00874,ORD90270,Pasta,5,335
OI00875,ORD18824,Biryani,3,65
OI00876,ORD16014,Sandwich,5,150
OI00877,ORD16539,Fries,4,377
OI00878,ORD04347,Sushi,5,283
OI00879,ORD11368,Noodles,5,121
OI00880,ORD31890,Salad,5,253
OI00881,ORD53149,Pizza,1,106
OI00882,ORD28301,Cake,5,175
OI00883,ORD22734,Soup,1,355
OI00884,ORD34214,Soup,1,313
OI00885,ORD74049,Ice Cream,1,315
OI00886,ORD55642,Biryani,3,286
OI00887,ORD80143,Burger,1,356
OI00888,ORD48933,Burger,4,76
OI00889,ORD64130,Pasta,3,159
OI00890,ORD90007,Biryani,5,53
OI00891,ORD79891,Cake,5,82
OI00892,ORD13472,Noodles,3,142
OI00893,ORD82998,Noodles,5,263
OI00894,ORD55318,Pizza,4,157
OI00895,ORD54210,Biryani,5,186
OI00896,ORD26947,Steak,1,196
OI00897,ORD36351,Steak,1,334
OI00898,ORD41630,Cake,1,326
OI00899,ORD57778,Sushi,1,297
OI00900,ORD84357,Ice Cream,1,367
OI00901,ORD53180,Sandwich,3,235
OI00902,ORD66300,Soup,2,79
OI00903,ORD49115,Burger,4,455
OI00904,ORD82258,Noodles,2,442
OI00905,ORD20788,Wrap,2,379
OI00906,ORD64465,Sandwich,4,422
OI00907,ORD11434,Salad,4,67
OI00908,ORD84583,Burger,5,95
OI00909,ORD16821,Tacos,3,105
OI00910,ORD19928,Sushi,5,359
OI00911,ORD23064,Tacos,5,485
OI00912,ORD39179,Ice Cream,5,247
OI00913,ORD22762,Salad,5,276
OI00914,ORD34647,Pasta,4,185
OI00915,ORD73616,Sushi,1,439
OI00916,ORD38955,Wrap,3,163
OI00917,ORD63692,Wrap,2,351
OI00918,ORD59666,Cake,1,288
OI00919,ORD48009,Pasta,2,332
OI00920,ORD86682,Biryani,3,102
OI00921,ORD66017,Pizza,4,152
OI00922,ORD90288,Pasta,2,363
OI00923,ORD50334,Pizza,3,494
OI00924,ORD06575,Ice Cream,1,293
OI00925,ORD03621,Pasta,3,65
OI00926,ORD75527,Burger,4,323
OI00927,ORD03818,Biryani,4,444
OI00928,ORD83287,Wrap,2,486
OI00929,ORD01797,Salad,3,421
OI00930,ORD73429,Salad,5,286
OI00931,ORD20398,Ice Cream,4,335
OI00932,ORD08708,Biryani,4,180
OI00933,ORD04385,Ice Cream,1,150
OI00934,ORD28891,Fries,4,102
OI00935,ORD07991,Tacos,5,283
OI00936,ORD19736,Cake,2,192
OI00937,ORD59307,Fries,1,203
OI00938,ORD15467,Steak,2,214
OI00939,ORD56961,Wrap,1,243
OI00940,ORD34191,Pasta,3,394
OI00941,ORD64721,Soup,1,271
OI00942,ORD75264,Wrap,2,330
OI00943,ORD56973,Biryani,4,476
OI00944,ORD01799,Sandwich,1,255
OI00945,ORD47553,Burger,3,89
OI00946,ORD77852,Sandwich,3,59
OI00947,ORD18765,Burger,5,462
OI00948,ORD15275,Ice Cream,4,432
OI00949,ORD01170,Ice Cream,4,111
OI00950,ORD89746,Noodles,5,270
OI00951,ORD88901,Tacos,4,123
OI00952,ORD40209,Pasta,5,193
OI00953,ORD17735,Steak,2,101
OI00954,ORD54627,Fries,3,190
OI00955,ORD13670,Cake,2,240
OI00956,ORD13056,Burger,1,487
OI00957,ORD77343,Fries,2,265
OI00958,ORD52793,Soup,4,350
OI00959,ORD59287,Sandwich,1,396
OI00960,ORD49138,Pizza,5,138
OI00961,ORD17411,Wrap,2,483
OI00962,ORD05449,Pasta,4,121
OI00963,ORD08321,Noodles,1,80
OI00964,ORD91005,Tacos,3,134
OI00965,ORD07756,Biryani,5,203
OI00966,ORD19904,Steak,5,111
OI00967,ORD58874,Sushi,4,201
OI00968,ORD39810,Fries,2,500
OI00969,ORD15193,Tacos,1,397
OI00970,ORD36484,Tacos,2,332
OI00971,ORD57039,Biryani,5,259
OI00972,ORD63500,Fries,5,316
OI00973,ORD51274,Soup,4,297
OI00974,ORD65561,Pasta,1,392
OI00975,ORD35855,Soup,3,482
OI00976,ORD83833,Sushi,2,440
OI00977,ORD72439,Pasta,3,53
OI00978,ORD09906,Pizza,4,352
OI00979,ORD01339,Sushi,4,62
OI00980,ORD89247,Pasta,3,211
OI00981,ORD23354,Tacos,4,451
OI00982,ORD88660,Pizza,5,316
OI00983,ORD26358,Ice Cream,1,481
OI00984,ORD38176,Ice Cream,5,168
OI00985,ORD10345,Noodles,4,223
OI00986,ORD34851,Tacos,1,206
OI00987,ORD46995,Fries,2,312
OI00988,ORD41029,Fries,2,221
OI00989,ORD65267,Tacos,1,349
OI00990,ORD12987,Steak,2,405
OI00991,ORD85450,Pasta,5,215
OI00992,ORD49422,Pizza,2,375
OI00993,ORD70681,Steak,2,303
OI00994,ORD13260,Steak,2,303
OI00995,ORD29175,Wrap,2,408
OI00996,ORD88155,Biryani,2,344
OI00997,ORD56978,Biryani,5,62
OI00998,ORD03980,Sushi,3,315
OI00999,ORD04681,Steak,4,100
OI01000,ORD68137,Sandwich,5,404
OI01001,ORD19298,Cake,3,85
OI01002,ORD84101,Salad,5,201
OI01003,ORD83257,Cake,5,498
OI01004,ORD55247,Sandwich,4,124
OI01005,ORD70333,Wrap,1,73
OI01006,ORD40544,Cake,4,223
OI01007,ORD32062,Wrap,2,212
OI01008,ORD22745,Cake,1,193
OI01009,ORD71699,Fries,1,252
OI01010,ORD40555,Pizza,4,221
OI01011,ORD77415,Sandwich,5,235
OI01012,ORD43493,Tacos,3,460
OI01013,ORD49571,Pasta,3,429
OI01014,ORD02875,Steak,2,445
OI01015,ORD65535,Biryani,4,360
OI01016,ORD64394,Noodles,2,407
OI01017,ORD85653,Pasta,5,73
OI01018,ORD72483,Sandwich,3,433
OI01019,ORD24088,Burger,3,173
OI01020,ORD13463,Cake,1,371
OI01021,ORD12618,Fries,3,102
OI01022,ORD10138,Salad,5,161
OI01023,ORD88671,Wrap,1,247
OI01024,ORD60926,Fries,4,144
OI01025,ORD24928,Cake,2,270
OI01026,ORD31038,Steak,4,316
OI01027,ORD33281,Soup,4,455
OI01028,ORD72819,Burger,2,412
OI01029,ORD47938,Pizza,2,427
OI01030,ORD04262,Pasta,5,334
OI01031,ORD74620,Cake,2,444
OI01032,ORD83866,Burger,3,184
OI01033,ORD17709,Fries,5,484
OI01034,ORD14788,Biryani,3,123
OI01035,ORD12274,Noodles,5,454
OI01036,ORD90775,Cake,1,257
OI01037,ORD20034,Fries,5,196
OI01038,ORD52979,Fries,5,179
OI01039,ORD41614,Noodles,4,235
OI01040,ORD35384,Soup,3,153
OI01041,ORD49638,Ice Cream,1,321
OI01042,ORD07079,Soup,2,336
OI01043,ORD79806,Burger,1,359
OI01044,ORD56021,Steak,1,363
OI01045,ORD65300,Soup,2,333
OI01046,ORD91176,Burger,4,435
OI01047,ORD47303,Pasta,3,483
OI01048,ORD19294,Sushi,2,373
OI01049,ORD72209,Steak,3,175
OI01050,ORD09940,Noodles,4,345
OI01051,ORD34414,Burger,5,88
OI01052,ORD74097,Sandwich,3,144
OI01053,ORD16818,Fries,5,189
OI01054,ORD31105,Biryani,5,230
OI01055,ORD80513,Fries,1,76
OI01056,ORD61207,Salad,5,268
OI01057,ORD88537,Tacos,1,148
OI01058,ORD67450,Fries,4,252
OI01059,ORD47293,Wrap,3,344
OI01060,ORD28705,Steak,3,80
OI01061,ORD09167,Cake,1,180
OI01062,ORD12758,Tacos,1,223
OI01063,ORD83375,Pasta,5,279
OI01064,ORD65050,Wrap,2,388
OI01065,ORD34829,Burger,1,193
OI01066,ORD71693,Wrap,3,489
OI01067,ORD40808,Wrap,4,288
OI01068,ORD73424,Biryani,1,334
OI01069,ORD70911,Burger,4,76
OI01070,ORD57741,Sandwich,4,195
OI01071,ORD30292,Wrap,2,60
OI01072,ORD56963,Salad,1,402
OI01073,ORD81436,Noodles,3,131
OI01074,ORD18904,Ice Cream,4,89
OI01075,ORD65490,Sandwich,5,459
OI01076,ORD46183,Noodles,4,188
OI01077,ORD00464,Cake,3,96
OI01078,ORD40068,Wrap,3,102
OI01079,ORD18538,Cake,2,398
OI01080,ORD24056,Cake,2,197
OI01081,ORD56968,Cake,5,252
OI01082,ORD52378,Wrap,3,235
OI01083,ORD39175,Biryani,1,221
OI01084,ORD60665,Soup,1,461
OI01085,ORD40507,Soup,2,310
OI01086,ORD71343,Wrap,2,51
OI01087,ORD00338,Sandwich,5,238
OI01088,ORD79103,Pasta,2,368
OI01089,ORD76589,Sushi,3,97
OI01090,ORD76041,Salad,4,456
OI01091,ORD21503,Pasta,2,472
OI01092,ORD91939,Noodles,1,96
OI01093,ORD05490,Salad,4,98
OI01094,ORD87407,Fries,4,161
OI01095,ORD35922,Cake,4,287
OI01096,ORD20840,Ice Cream,1,242
OI01097,ORD50538,Fries,3,262
OI01098,ORD55015,Steak,1,321
OI01099,ORD11859,Soup,2,61
OI01100,ORD04552,Salad,3,259
OI01101,ORD81239,Tacos,2,388
OI01102,ORD78759,Sandwich,3,389
OI01103,ORD78178,Biryani,4,132
OI01104,ORD74688,Salad,3,73
OI01105,ORD02076,Ice Cream,4,117
OI01106,ORD16099,Steak,4,109
OI01107,ORD89543,Tacos,1,412
OI01108,ORD36480,Pasta,5,196
OI01109,ORD74058,Cake,5,151
OI01110,ORD52708,Wrap,4,181
OI01111,ORD57152,Sushi,5,106
OI01112,ORD13698,Tacos,1,210
OI01113,ORD77986,Tacos,2,370
OI01114,ORD21788,Soup,1,297
OI01115,ORD68632,Pasta,5,308
OI01116,ORD59579,Ice Cream,2,492
OI01117,ORD64561,Biryani,3,222
OI01118,ORD09425,Soup,3,477
OI01119,ORD48614,Tacos,3,479
OI01120,ORD70945,Ice Cream,3,331
OI01121,ORD17914,Fries,4,105
OI01122,ORD55525,Salad,4,341
OI01123,ORD36252,Pasta,3,207
OI01124,ORD03964,Sandwich,4,476
OI01125,ORD87133,Ice Cream,4,119
OI01126,ORD34135,Ice Cream,1,279
OI01127,ORD03222,Cake,2,446
OI01128,ORD76179,Noodles,4,217
OI01129,ORD89985,Sandwich,1,461
OI01130,ORD46028,Pizza,4,391
OI01131,ORD39831,Fries,5,236
OI01132,ORD30015,Fries,5,437
OI01133,ORD54489,Noodles,5,207
OI01134,ORD09362,Sushi,1,73
OI01135,ORD06408,Tacos,4,59
OI01136,ORD27633,Ice Cream,1,375
OI01137,ORD40517,Tacos,2,434
OI01138,ORD52401,Noodles,1,298
OI01139,ORD25550,Cake,2,247
OI01140,ORD37632,Burger,2,206
OI01141,ORD67594,Steak,1,386
OI01142,ORD34571,Tacos,3,246
OI01143,ORD80471,Burger,1,427
OI01144,ORD48660,Sushi,4,385
OI01145,ORD64459,Burger,2,345
OI01146,ORD54376,Sushi,4,116
OI01147,ORD84906,Pasta,4,433
OI01148,ORD11581,Biryani,3,429
OI01149,ORD09068,Sandwich,5,115
OI01150,ORD21984,Cake,4,343
OI01151,ORD82807,Sushi,5,249
OI01152,ORD09061,Salad,4,156
OI01153,ORD27505,Sandwich,1,226
OI01154,ORD49061,Burger,5,84
OI01155,ORD24444,Noodles,5,155
OI01156,ORD20954,Wrap,1,336
OI01157,ORD32204,Pasta,1,304
OI01158,ORD69698,Sandwich,1,264
OI01159,ORD35810,Pasta,3,265
OI01160,ORD66571,Steak,1,218
OI01161,ORD44097,Burger,2,339
OI01162,ORD57217,Pasta,1,485
OI01163,ORD03418,Steak,3,369
OI01164,ORD72648,Sandwich,4,499
OI01165,ORD82495,Biryani,2,167
OI01166,ORD60054,Pasta,1,237
OI01167,ORD30495,Burger,3,105
OI01168,ORD29618,Pasta,5,166
OI01169,ORD23090,Soup,1,177
OI01170,ORD34373,Soup,1,315
OI01171,ORD30916,Salad,1,316
OI01172,ORD37913,Pasta,1,286
OI01173,ORD77147,Noodles,1,345
OI01174,ORD46266,Sushi,3,139
OI01175,ORD61463,Fries,2,496
OI01176,ORD56340,Burger,4,390
OI01177,ORD74784,Noodles,1,417
OI01178,ORD13347,Wrap,2,403
OI01179,ORD62191,Sushi,5,386
OI01180,ORD34709,Salad,4,55
OI01181,ORD80726,Steak,4,85
OI01182,ORD12997,Fries,3,86
OI01183,ORD15807,Biryani,4,340
OI01184,ORD20757,Noodles,5,465
OI01185,ORD21457,Ice Cream,5,195
OI01186,ORD15585,Sandwich,5,264
OI01187,ORD27700,Pizza,4,89
OI01188,ORD66637,Biryani,1,405
OI01189,ORD37774,Wrap,3,129
OI01190,ORD58361,Wrap,2,326
OI01191,ORD52192,Cake,1,322
OI01192,ORD43856,Pizza,2,295
OI01193,ORD82825,Biryani,3,67
OI01194,ORD64303,Burger,3,234
OI01195,ORD86431,Burger,2,456
OI01196,ORD46180,Burger,3,125
OI01197,ORD02191,Sandwich,2,374
OI01198,ORD51896,Sandwich,4,145
OI01199,ORD91129,Pasta,4,312
OI01200,ORD17541,Salad,3,358
OI01201,ORD05043,Burger,2,452
OI01202,ORD27680,Sandwich,3,387
OI01203,ORD88767,Salad,5,250
OI01204,ORD15001,Noodles,4,370
OI01205,ORD04587,Biryani,5,113
OI01206,ORD00561,Noodles,5,114
OI01207,ORD25035,Cake,4,83
OI01208,ORD05948,Fries,5,264
OI01209,ORD09022,Cake,1,182
OI01210,ORD54956,Noodles,1,192
OI01211,ORD11083,Soup,2,193
OI01212,ORD51828,Tacos,5,221
OI01213,ORD29354,Burger,2,384
OI01214,ORD57808,Steak,1,371
OI01215,ORD80412,Tacos,2,296
OI01216,ORD49466,Biryani,4,441
OI01217,ORD88435,Sandwich,1,279
OI01218,ORD37136,Burger,4,63
OI01219,ORD73996,Sushi,2,485
OI01220,ORD14875,Steak,4,443
OI01221,ORD11154,Noodles,4,413
OI01222,ORD90928,Salad,3,91
OI01223,ORD87471,Sushi,5,218
OI01224,ORD84748,Fries,4,112
OI01225,ORD33262,Pizza,4,173
OI01226,ORD10821,Soup,1,82
OI01227,ORD41352,Tacos,3,156
OI01228,ORD20895,Cake,1,216
OI01229,ORD05582,Burger,1,360
OI01230,ORD69903,Fries,1,188
OI01231,ORD47692,Wrap,3,212
OI01232,ORD57507,Pizza,5,394
OI01233,ORD45281,Tacos,3,114
OI01234,ORD84622,Ice Cream,1,464
OI01235,ORD72363,Wrap,3,101
OI01236,ORD68872,Pizza,5,58
OI01237,ORD68292,Tacos,4,122
OI01238,ORD00843,Pizza,5,194
OI01239,ORD12958,Soup,5,92
OI01240,ORD51631,Sandwich,4,167
OI01241,ORD46804,Cake,2,465
OI01242,ORD09862,Ice Cream,1,370
OI01243,ORD29011,Fries,2,325
OI01244,ORD49796,Biryani,1,223
OI01245,ORD59643,Fries,5,280
OI01246,ORD49560,Soup,3,263
OI01247,ORD88868,Pizza,1,384
OI01248,ORD31438,Wrap,2,472
OI01249,ORD79448,Pizza,2,418
OI01250,ORD70461,Pizza,3,482
OI01251,ORD08159,Steak,4,343
OI01252,ORD86359,Sushi,4,463
OI01253,ORD82037,Biryani,3,192
OI01254,ORD28271,Cake,4,415
OI01255,ORD83296,Pizza,5,280
OI01256,ORD12785,Noodles,1,64
OI01257,ORD31230,Ice Cream,5,143
OI01258,ORD06521,Noodles,4,189
OI01259,ORD30994,Fries,1,172
OI01260,ORD44951,Soup,1,293
OI01261,ORD38754,Fries,1,170
OI01262,ORD60915,Ice Cream,1,338
OI01263,ORD08867,Soup,2,384
OI01264,ORD81560,Pizza,5,252
OI01265,ORD26875,Burger,3,413
OI01266,ORD65614,Burger,2,352
OI01267,ORD18144,Steak,3,335
OI01268,ORD21669,Soup,3,372
OI01269,ORD02659,Sushi,2,367
OI01270,ORD63779,Sandwich,5,446
OI01271,ORD88280,Pasta,2,292
OI01272,ORD12132,Soup,4,66
OI01273,ORD63753,Sushi,5,384
OI01274,ORD08617,Cake,2,63
OI01275,ORD81827,Biryani,4,190
OI01276,ORD79103,Ice Cream,5,486
OI01277,ORD51390,Sushi,4,104
OI01278,ORD63420,Tacos,1,54
OI01279,ORD35444,Fries,4,204
OI01280,ORD39023,Fries,2,187
OI01281,ORD15271,Ice Cream,1,291
OI01282,ORD64522,Cake,1,276
OI01283,ORD33609,Burger,4,186
OI01284,ORD60187,Sushi,4,201
OI01285,ORD33043,Fries,3,436
OI01286,ORD45220,Pizza,2,344
OI01287,ORD90491,Steak,1,423
OI01288,ORD63492,Burger,4,339
OI01289,ORD62647,Sandwich,2,397
OI01290,ORD81829,Pizza,4,474
OI01291,ORD68627,Biryani,3,414
OI01292,ORD16845,Burger,3,154
OI01293,ORD20457,Ice Cream,1,336
OI01294,ORD90848,Cake,3,76
OI01295,ORD02928,Salad,5,196
OI01296,ORD81692,Wrap,5,211
OI01297,ORD41621,Cake,3,110
OI01298,ORD22950,Noodles,2,134
OI01299,ORD28764,Steak,4,253
OI01300,ORD28863,Wrap,2,343
OI01301,ORD68698,Wrap,5,289
OI01302,ORD44114,Tacos,1,306
OI01303,ORD65373,Soup,3,315
OI01304,ORD51874,Sandwich,3,435
OI01305,ORD55690,Wrap,3,174
OI01306,ORD01924,Cake,5,463
OI01307,ORD80721,Pasta,3,86
OI01308,ORD07141,Noodles,5,446
OI01309,ORD83829,Salad,1,232
OI01310,ORD00762,Fries,5,161
OI01311,ORD45769,Cake,5,145
OI01312,ORD30868,Noodles,4,139
OI01313,ORD33110,Soup,2,142
OI01314,ORD45550,Sandwich,1,310
OI01315,ORD03222,Wrap,1,316
OI01316,ORD75916,Steak,1,341
OI01317,ORD54010,Soup,1,344
OI01318,ORD59969,Soup,2,323
OI01319,ORD04061,Steak,3,382
OI01320,ORD40060,Burger,3,446
OI01321,ORD12348,Sushi,2,398
OI01322,ORD67406,Soup,5,141
OI01323,ORD82636,Noodles,4,321
OI01324,ORD27171,Steak,4,54
OI01325,ORD69713,Sushi,3,499
OI01326,ORD14577,Fries,4,152
OI01327,ORD29094,Noodles,5,219
OI01328,ORD76624,Cake,5,476
OI01329,ORD57350,Sandwich,5,249
OI01330,ORD84449,Fries,1,129
OI01331,ORD65176,Tacos,4,232
OI01332,ORD36543,Tacos,3,333
OI01333,ORD21495,Wrap,2,155
OI01334,ORD02254,Ice Cream,1,307
OI01335,ORD05811,Fries,2,290
OI01336,ORD65883,Sushi,1,347
OI01337,ORD59686,Burger,3,321
OI01338,ORD51180,Pasta,2,106
OI01339,ORD88011,Steak,2,452
OI01340,ORD59467,Steak,4,267
OI01341,ORD83940,Biryani,1,324
OI01342,ORD67087,Steak,3,67
OI01343,ORD53620,Sushi,4,176
OI01344,ORD25875,Soup,2,490
OI01345,ORD63957,Sushi,5,380
OI01346,ORD76369,Salad,3,79
OI01347,ORD11958,Salad,4,125
OI01348,ORD58510,Sushi,5,425
OI01349,ORD26615,Noodles,4,154
OI01350,ORD20451,Cake,2,60
OI01351,ORD34704,Tacos,3,466
OI01352,ORD14385,Ice Cream,1,372
OI01353,ORD20199,Ice Cream,1,177
OI01354,ORD53144,Ice Cream,5,233
OI01355,ORD50631,Tacos,2,216
OI01356,ORD37131,Pizza,1,212
OI01357,ORD56280,Steak,1,409
OI01358,ORD45425,Wrap,2,289
OI01359,ORD57803,Tacos,2,480
OI01360,ORD87469,Sushi,4,274
OI01361,ORD72156,Pizza,2,344
OI01362,ORD57054,Sushi,3,63
OI01363,ORD68567,Salad,4,421
OI01364,ORD16106,Pizza,2,375
OI01365,ORD89929,Sandwich,5,70
OI01366,ORD01666,Sandwich,3,198
OI01367,ORD83550,Fries,4,142
OI01368,ORD31768,Ice Cream,4,167
OI01369,ORD18566,Noodles,5,120
OI01370,ORD39858,Tacos,1,149
OI01371,ORD50631,Cake,1,208
OI01372,ORD04616,Ice Cream,1,491
OI01373,ORD68903,Pizza,1,284
OI01374,ORD55733,Salad,2,354
OI01375,ORD40598,Sushi,3,324
OI01376,ORD49969,Pasta,4,107
OI01377,ORD67214,Sandwich,2,427
OI01378,ORD00098,Noodles,3,80
OI01379,ORD05912,Steak,3,84
OI01380,ORD85654,Fries,5,403
OI01381,ORD32359,Pizza,4,177
OI01382,ORD69707,Ice Cream,1,130
OI01383,ORD50433,Wrap,4,160
OI01384,ORD55108,Biryani,5,219
OI01385,ORD06752,Fries,1,200
OI01386,ORD71072,Cake,1,351
OI01387,ORD14841,Cake,1,263
OI01388,ORD42702,Pizza,5,274
OI01389,ORD54215,Noodles,3,467
OI01390,ORD57120,Pasta,3,135
OI01391,ORD02215,Wrap,2,440
OI01392,ORD44724,Tacos,2,444
OI01393,ORD69198,Noodles,3,312
OI01394,ORD15936,Soup,3,96
OI01395,ORD51141,Sandwich,5,290
OI01396,ORD31835,Biryani,3,185
OI01397,ORD85514,Sushi,4,455
OI01398,ORD82329,Noodles,3,109
OI01399,ORD27189,Noodles,5,271
OI01400,ORD87979,Salad,2,412
OI01401,ORD56347,Salad,4,182
OI01402,ORD84654,Sushi,1,165
OI01403,ORD40664,Burger,4,495
OI01404,ORD32588,Cake,1,360
OI01405,ORD26159,Cake,1,142
OI01406,ORD50665,Wrap,2,364
OI01407,ORD46342,Fries,2,55
OI01408,ORD34652,Pasta,4,500
OI01409,ORD62240,Burger,5,364
OI01410,ORD75420,Cake,2,413
OI01411,ORD87536,Salad,5,278
